Z(2, 2; 2, 2): Max: 3; Mean: 3; Variance: 0; Size: 400; Time: 4.5254 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(9, 32; 2, 2): Max: 66; Mean: 65.05; Variance: 0.1575; Size: 400; Time: 134.605 ms; Top5_Histogram_(relative_to_max): 0 0 22 336 42 ; iter: 1, 3, 6, 12;
Z(9, 33; 2, 2): Max: 67; Mean: 66.81; Variance: 0.1539; Size: 400; Time: 116.46 ms; Top5_Histogram_(relative_to_max): 0 0 0 76 324 ; iter: 1, 3, 6, 12;
Z(9, 34; 2, 2): Max: 68; Mean: 67.93; Variance: 0.0751; Size: 400; Time: 135.352 ms; Top5_Histogram_(relative_to_max): 0 0 2 24 374 ; iter: 1, 3, 6, 12;
Z(9, 35; 2, 2): Max: 70; Mean: 68.995; Variance: 0.074975; Size: 400; Time: 142.47 ms; Top5_Histogram_(relative_to_max): 0 0 16 370 14 ; iter: 1, 3, 6, 12;
Z(9, 36; 2, 2): Max: 72; Mean: 70.945; Variance: 0.241975; Size: 400; Time: 164.846 ms; Top5_Histogram_(relative_to_max): 0 6 42 320 32 ; iter: 1, 3, 6, 12;
Z(9, 37; 2, 2): Max: 73; Mean: 71.955; Variance: 0.072975; Size: 400; Time: 144.45 ms; Top5_Histogram_(relative_to_max): 0 0 24 370 6 ; iter: 1, 3, 6, 12;
Z(9, 38; 2, 2): Max: 74; Mean: 72.705; Variance: 0.237975; Size: 400; Time: 155.602 ms; Top5_Histogram_(relative_to_max): 0 2 118 276 4 ; iter: 1, 3, 6, 12;
Z(9, 39; 2, 2): Max: 74; Mean: 73.04; Variance: 0.0684; Size: 400; Time: 169.837 ms; Top5_Histogram_(relative_to_max): 0 0 6 372 22 ; iter: 1, 3, 6, 12;
Z(9, 40; 2, 2): Max: 76; Mean: 75.23; Variance: 0.1971; Size: 400; Time: 195.165 ms; Top5_Histogram_(relative_to_max): 0 0 4 300 96 ; iter: 1, 3, 6, 12;
Z(10, 10; 2, 2): Max: 34; Mean: 34; Variance: 0; Size: 400; Time: 22.7471 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(10, 11; 2, 2): Max: 36; Mean: 35.995; Variance: 0.004975; Size: 400; Time: 28.7553 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(10, 12; 2, 2): Max: 39; Mean: 39; Variance: 0; Size: 400; Time: 34.6796 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(10, 13; 2, 2): Max: 40; Mean: 39.92; Variance: 0.0736; Size: 400; Time: 45.3884 ms; Top5_Histogram_(relative_to_max): 0 0 0 32 368 ; iter: 1, 3, 6, 12;
Z(10, 14; 2, 2): Max: 42; Mean: 41.99; Variance: 0.0099; Size: 400; Time: 36.1361 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(10, 15; 2, 2): Max: 44; Mean: 42.895; Variance: 0.173975; Size: 400; Time: 44.6271 ms; Top5_Histogram_(relative_to_max): 0 0 58 326 16 ; iter: 1, 3, 6, 12;
Z(10, 16; 2, 2): Max: 46; Mean: 44.915; Variance: 0.097775; Size: 400; Time: 52.1411 ms; Top5_Histogram_(relative_to_max): 0 2 32 364 2 ; iter: 1, 3, 6, 12;
Z(10, 17; 2, 2): Max: 47; Mean: 46.77; Variance: 0.2671; Size: 400; Time: 63.9569 ms; Top5_Histogram_(relative_to_max): 0 2 12 62 324 ; iter: 1, 3, 6, 12;
Z(10, 18; 2, 2): Max: 48; Mean: 47.96; Variance: 0.0384; Size: 400; Time: 53.4594 ms; Top5_Histogram_(relative_to_max): 0 0 0 16 384 ; iter: 1, 3, 6, 12;
Z(10, 19; 2, 2): Max: 51; Mean: 49.965; Variance: 0.043775; Size: 400; Time: 60.7517 ms; Top5_Histogram_(relative_to_max): 0 0 16 382 2 ; iter: 1, 3, 6, 12;
Z(10, 20; 2, 2): Max: 52; Mean: 51.99; Variance: 0.0099; Size: 400; Time: 66.1436 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(10, 21; 2, 2): Max: 54; Mean: 52.85; Variance: 0.1475; Size: 400; Time: 83.7137 ms; Top5_Histogram_(relative_to_max): 0 2 58 338 2 ; iter: 1, 3, 6, 12;
Z(10, 22; 2, 2): Max: 55; Mean: 55; Variance: 0; Size: 400; Time: 67.7789 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(10, 23; 2, 2): Max: 56; Mean: 55.97; Variance: 0.0291; Size: 400; Time: 75.9976 ms; Top5_Histogram_(relative_to_max): 0 0 0 12 388 ; iter: 1, 3, 6, 12;
Z(10, 24; 2, 2): Max: 58; Mean: 58; Variance: 0; Size: 400; Time: 85.1309 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(10, 25; 2, 2): Max: 60; Mean: 59.085; Variance: 0.317775; Size: 400; Time: 104.549 ms; Top5_Histogram_(relative_to_max): 2 0 36 286 76 ; iter: 1, 3, 6, 12;
Z(10, 26; 2, 2): Max: 61; Mean: 61; Variance: 0; Size: 400; Time: 87.7968 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(10, 27; 2, 2): Max: 63; Mean: 62.005; Variance: 0.094975; Size: 400; Time: 101.742 ms; Top5_Histogram_(relative_to_max): 0 0 18 362 20 ; iter: 1, 3, 6, 12;
Z(10, 28; 2, 2): Max: 64; Mean: 64; Variance: 0; Size: 400; Time: 110.143 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(10, 29; 2, 2): Max: 66; Mean: 66; Variance: 0; Size: 400; Time: 129.352 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(10, 30; 2, 2): Max: 67; Mean: 67; Variance: 0; Size: 400; Time: 112.561 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(10, 31; 2, 2): Max: 69; Mean: 69; Variance: 0; Size: 400; Time: 120.029 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(10, 32; 2, 2): Max: 70; Mean: 70; Variance: 0; Size: 400; Time: 132.403 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(10, 33; 2, 2): Max: 72; Mean: 72; Variance: 0; Size: 400; Time: 153.433 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(10, 34; 2, 2): Max: 73; Mean: 73; Variance: 0; Size: 400; Time: 137.651 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(10, 35; 2, 2): Max: 75; Mean: 75; Variance: 0; Size: 400; Time: 150.814 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(10, 36; 2, 2): Max: 76; Mean: 76; Variance: 0; Size: 400; Time: 161.489 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(10, 37; 2, 2): Max: 78; Mean: 78; Variance: 0; Size: 400; Time: 186.098 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(10, 38; 2, 2): Max: 79; Mean: 79; Variance: 0; Size: 400; Time: 164.842 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(10, 39; 2, 2): Max: 81; Mean: 80.97; Variance: 0.0291; Size: 400; Time: 178.739 ms; Top5_Histogram_(relative_to_max): 0 0 0 12 388 ; iter: 1, 3, 6, 12;
Z(10, 40; 2, 2): Max: 82; Mean: 82; Variance: 0; Size: 400; Time: 197.476 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(11, 11; 2, 2): Max: 39; Mean: 38.995; Variance: 0.004975; Size: 400; Time: 39.0054 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(11, 12; 2, 2): Max: 42; Mean: 42; Variance: 0; Size: 400; Time: 32.0713 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(11, 13; 2, 2): Max: 44; Mean: 43.305; Variance: 0.211975; Size: 400; Time: 38.5754 ms; Top5_Histogram_(relative_to_max): 0 0 0 278 122 ; iter: 1, 3, 6, 12;
Z(11, 14; 2, 2): Max: 45; Mean: 44.935; Variance: 0.060775; Size: 400; Time: 45.4323 ms; Top5_Histogram_(relative_to_max): 0 0 0 26 374 ; iter: 1, 3, 6, 12;
Z(11, 15; 2, 2): Max: 47; Mean: 46.865; Variance: 0.126775; Size: 400; Time: 59.2017 ms; Top5_Histogram_(relative_to_max): 0 0 2 50 348 ; iter: 1, 3, 6, 12;
Z(11, 16; 2, 2): Max: 50; Mean: 50; Variance: 0; Size: 400; Time: 49.0981 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(11, 17; 2, 2): Max: 50; Mean: 49.87; Variance: 0.1331; Size: 400; Time: 56.5198 ms; Top5_Histogram_(relative_to_max): 0 0 4 44 352 ; iter: 1, 3, 6, 12;
Z(11, 18; 2, 2): Max: 53; Mean: 52.905; Variance: 0.105975; Size: 400; Time: 65.4964 ms; Top5_Histogram_(relative_to_max): 0 0 4 30 366 ; iter: 1, 3, 6, 12;
Z(11, 19; 2, 2): Max: 55; Mean: 54.935; Variance: 0.060775; Size: 400; Time: 81.1943 ms; Top5_Histogram_(relative_to_max): 0 0 0 26 374 ; iter: 1, 3, 6, 12;
Z(11, 20; 2, 2): Max: 55; Mean: 54.88; Variance: 0.1056; Size: 400; Time: 65.9458 ms; Top5_Histogram_(relative_to_max): 0 0 0 48 352 ; iter: 1, 3, 6, 12;
Z(11, 21; 2, 2): Max: 59; Mean: 59; Variance: 0; Size: 400; Time: 77.521 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(11, 22; 2, 2): Max: 59; Mean: 58.75; Variance: 0.2075; Size: 400; Time: 85.5701 ms; Top5_Histogram_(relative_to_max): 0 0 4 92 304 ; iter: 1, 3, 6, 12;
Z(11, 23; 2, 2): Max: 62; Mean: 62; Variance: 0; Size: 400; Time: 101.79 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(11, 24; 2, 2): Max: 62; Mean: 61.975; Variance: 0.024375; Size: 400; Time: 86.4395 ms; Top5_Histogram_(relative_to_max): 0 0 0 10 390 ; iter: 1, 3, 6, 12;
Z(11, 25; 2, 2): Max: 65; Mean: 65; Variance: 0; Size: 400; Time: 98.5663 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(11, 26; 2, 2): Max: 66; Mean: 64.92; Variance: 0.1336; Size: 400; Time: 109.574 ms; Top5_Histogram_(relative_to_max): 0 2 38 350 10 ; iter: 1, 3, 6, 12;
Z(11, 27; 2, 2): Max: 68; Mean: 68; Variance: 0; Size: 400; Time: 129.516 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(11, 28; 2, 2): Max: 68; Mean: 67.97; Variance: 0.0291; Size: 400; Time: 110.774 ms; Top5_Histogram_(relative_to_max): 0 0 0 12 388 ; iter: 1, 3, 6, 12;
Z(11, 29; 2, 2): Max: 71; Mean: 70.93; Variance: 0.0751; Size: 400; Time: 122.732 ms; Top5_Histogram_(relative_to_max): 0 0 2 24 374 ; iter: 1, 3, 6, 12;
Z(11, 30; 2, 2): Max: 72; Mean: 70.91; Variance: 0.1619; Size: 400; Time: 137.43 ms; Top5_Histogram_(relative_to_max): 0 4 40 344 12 ; iter: 1, 3, 6, 12;
Z(11, 31; 2, 2): Max: 74; Mean: 72.87; Variance: 0.1631; Size: 400; Time: 158.363 ms; Top5_Histogram_(relative_to_max): 0 6 44 346 4 ; iter: 1, 3, 6, 12;
Z(11, 32; 2, 2): Max: 75; Mean: 74.01; Variance: 0.0399; Size: 400; Time: 135.548 ms; Top5_Histogram_(relative_to_max): 0 0 6 384 10 ; iter: 1, 3, 6, 12;
Z(11, 33; 2, 2): Max: 77; Mean: 77; Variance: 0; Size: 400; Time: 149.845 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(11, 34; 2, 2): Max: 78; Mean: 77.115; Variance: 0.171775; Size: 400; Time: 169.786 ms; Top5_Histogram_(relative_to_max): 0 0 14 326 60 ; iter: 1, 3, 6, 12;
Z(11, 35; 2, 2): Max: 80; Mean: 80; Variance: 0; Size: 400; Time: 194.271 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(11, 36; 2, 2): Max: 81; Mean: 79.99; Variance: 0.0199; Size: 400; Time: 173.589 ms; Top5_Histogram_(relative_to_max): 0 0 6 392 2 ; iter: 1, 3, 6, 12;
Z(11, 37; 2, 2): Max: 83; Mean: 83; Variance: 0; Size: 400; Time: 205.66 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(11, 38; 2, 2): Max: 84; Mean: 84; Variance: 0; Size: 400; Time: 205.349 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(11, 39; 2, 2): Max: 86; Mean: 86; Variance: 0; Size: 400; Time: 227.335 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(11, 40; 2, 2): Max: 87; Mean: 87; Variance: 0; Size: 400; Time: 206.89 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(12, 12; 2, 2): Max: 45; Mean: 45; Variance: 0; Size: 400; Time: 36.8213 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(12, 13; 2, 2): Max: 48; Mean: 48; Variance: 0; Size: 400; Time: 44.5743 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(12, 14; 2, 2): Max: 49; Mean: 48.04; Variance: 0.7184; Size: 400; Time: 61.7082 ms; Top5_Histogram_(relative_to_max): 0 18 62 196 122 ; iter: 1, 3, 6, 12;
Z(12, 15; 2, 2): Max: 51; Mean: 49.985; Variance: 0.044775; Size: 400; Time: 51.3511 ms; Top5_Histogram_(relative_to_max): 0 0 12 382 6 ; iter: 1, 3, 6, 12;
Z(12, 16; 2, 2): Max: 53; Mean: 53; Variance: 0; Size: 400; Time: 58.3251 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(12, 17; 2, 2): Max: 54; Mean: 53.76; Variance: 0.2224; Size: 400; Time: 68.8208 ms; Top5_Histogram_(relative_to_max): 0 0 8 80 312 ; iter: 1, 3, 6, 12;
Z(12, 18; 2, 2): Max: 57; Mean: 56.955; Variance: 0.052975; Size: 400; Time: 82.0905 ms; Top5_Histogram_(relative_to_max): 0 0 2 14 384 ; iter: 1, 3, 6, 12;
Z(12, 19; 2, 2): Max: 59; Mean: 59; Variance: 0; Size: 400; Time: 70.2317 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(12, 20; 2, 2): Max: 61; Mean: 60.985; Variance: 0.014775; Size: 400; Time: 79.13 ms; Top5_Histogram_(relative_to_max): 0 0 0 6 394 ; iter: 1, 3, 6, 12;
Z(12, 21; 2, 2): Max: 63; Mean: 62.99; Variance: 0.0099; Size: 400; Time: 91.8328 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(12, 22; 2, 2): Max: 65; Mean: 63.54; Variance: 0.4484; Size: 400; Time: 112.032 ms; Top5_Histogram_(relative_to_max): 2 24 140 224 10 ; iter: 1, 3, 6, 12;
Z(12, 23; 2, 2): Max: 66; Mean: 66; Variance: 0; Size: 400; Time: 92.0347 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(12, 24; 2, 2): Max: 68; Mean: 67.91; Variance: 0.0919; Size: 400; Time: 103.572 ms; Top5_Histogram_(relative_to_max): 0 0 2 32 366 ; iter: 1, 3, 6, 12;
Z(12, 25; 2, 2): Max: 70; Mean: 68.885; Variance: 0.131775; Size: 400; Time: 115.557 ms; Top5_Histogram_(relative_to_max): 0 4 40 354 2 ; iter: 1, 3, 6, 12;
Z(12, 26; 2, 2): Max: 71; Mean: 70.575; Variance: 0.424375; Size: 400; Time: 136.921 ms; Top5_Histogram_(relative_to_max): 0 6 18 116 260 ; iter: 1, 3, 6, 12;
Z(12, 27; 2, 2): Max: 73; Mean: 73; Variance: 0; Size: 400; Time: 117.777 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(12, 28; 2, 2): Max: 74; Mean: 73.905; Variance: 0.095975; Size: 400; Time: 131.218 ms; Top5_Histogram_(relative_to_max): 0 0 2 34 364 ; iter: 1, 3, 6, 12;
Z(12, 29; 2, 2): Max: 75; Mean: 74.87; Variance: 0.1231; Size: 400; Time: 142.64 ms; Top5_Histogram_(relative_to_max): 0 0 2 48 350 ; iter: 1, 3, 6, 12;
Z(12, 30; 2, 2): Max: 77; Mean: 76.635; Variance: 0.401775; Size: 400; Time: 167.728 ms; Top5_Histogram_(relative_to_max): 0 6 16 96 282 ; iter: 1, 3, 6, 12;
Z(12, 31; 2, 2): Max: 79; Mean: 79; Variance: 0; Size: 400; Time: 151.206 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(12, 32; 2, 2): Max: 80; Mean: 79.935; Variance: 0.060775; Size: 400; Time: 156.171 ms; Top5_Histogram_(relative_to_max): 0 0 0 26 374 ; iter: 1, 3, 6, 12;
Z(12, 33; 2, 2): Max: 82; Mean: 81.97; Variance: 0.0391; Size: 400; Time: 169.785 ms; Top5_Histogram_(relative_to_max): 0 0 2 8 390 ; iter: 1, 3, 6, 12;
Z(12, 34; 2, 2): Max: 83; Mean: 82.875; Variance: 0.129375; Size: 400; Time: 208.486 ms; Top5_Histogram_(relative_to_max): 0 0 4 42 354 ; iter: 1, 3, 6, 12;
Z(12, 35; 2, 2): Max: 85; Mean: 85; Variance: 0; Size: 400; Time: 176.27 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(12, 36; 2, 2): Max: 86; Mean: 85.99; Variance: 0.0099; Size: 400; Time: 190.418 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(12, 37; 2, 2): Max: 88; Mean: 88; Variance: 0; Size: 400; Time: 207.502 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(12, 38; 2, 2): Max: 90; Mean: 88.88; Variance: 0.2056; Size: 400; Time: 240.721 ms; Top5_Histogram_(relative_to_max): 0 6 50 330 14 ; iter: 1, 3, 6, 12;
Z(12, 39; 2, 2): Max: 91; Mean: 91; Variance: 0; Size: 400; Time: 214.651 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(12, 40; 2, 2): Max: 93; Mean: 92.035; Variance: 0.083775; Size: 400; Time: 234.279 ms; Top5_Histogram_(relative_to_max): 0 0 10 366 24 ; iter: 1, 3, 6, 12;
Z(13, 13; 2, 2): Max: 52; Mean: 52; Variance: 0; Size: 400; Time: 45.4419 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(13, 14; 2, 2): Max: 53; Mean: 53; Variance: 0; Size: 400; Time: 62.8608 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(13, 15; 2, 2): Max: 54; Mean: 54; Variance: 0; Size: 400; Time: 54.4198 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(13, 16; 2, 2): Max: 56; Mean: 55.955; Variance: 0.052975; Size: 400; Time: 64.7973 ms; Top5_Histogram_(relative_to_max): 0 0 2 14 384 ; iter: 1, 3, 6, 12;
Z(13, 17; 2, 2): Max: 59; Mean: 56.845; Variance: 0.340975; Size: 400; Time: 78.1529 ms; Top5_Histogram_(relative_to_max): 8 66 300 22 2 ; iter: 1, 3, 6, 12;
Z(13, 18; 2, 2): Max: 61; Mean: 60.985; Variance: 0.024775; Size: 400; Time: 90.8683 ms; Top5_Histogram_(relative_to_max): 0 0 2 2 396 ; iter: 1, 3, 6, 12;
Z(13, 19; 2, 2): Max: 63; Mean: 63; Variance: 0; Size: 400; Time: 75.5139 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(13, 20; 2, 2): Max: 65; Mean: 63.95; Variance: 0.0875; Size: 400; Time: 86.0462 ms; Top5_Histogram_(relative_to_max): 0 4 16 376 4 ; iter: 1, 3, 6, 12;
Z(13, 21; 2, 2): Max: 67; Mean: 65.95; Variance: 0.1475; Size: 400; Time: 100.388 ms; Top5_Histogram_(relative_to_max): 0 0 40 340 20 ; iter: 1, 3, 6, 12;
Z(13, 22; 2, 2): Max: 69; Mean: 68.975; Variance: 0.024375; Size: 400; Time: 117.075 ms; Top5_Histogram_(relative_to_max): 0 0 0 10 390 ; iter: 1, 3, 6, 12;
Z(13, 23; 2, 2): Max: 70; Mean: 69.975; Variance: 0.024375; Size: 400; Time: 102.405 ms; Top5_Histogram_(relative_to_max): 0 0 0 10 390 ; iter: 1, 3, 6, 12;
Z(13, 24; 2, 2): Max: 73; Mean: 72.98; Variance: 0.0196; Size: 400; Time: 111.599 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 392 ; iter: 1, 3, 6, 12;
Z(13, 25; 2, 2): Max: 74; Mean: 73.785; Variance: 0.198775; Size: 400; Time: 128.322 ms; Top5_Histogram_(relative_to_max): 0 0 6 74 320 ; iter: 1, 3, 6, 12;
Z(13, 26; 2, 2): Max: 76; Mean: 75.485; Variance: 0.439775; Size: 400; Time: 152.665 ms; Top5_Histogram_(relative_to_max): 0 4 26 142 228 ; iter: 1, 3, 6, 12;
Z(13, 27; 2, 2): Max: 78; Mean: 77.975; Variance: 0.024375; Size: 400; Time: 127.624 ms; Top5_Histogram_(relative_to_max): 0 0 0 10 390 ; iter: 1, 3, 6, 12;
Z(13, 28; 2, 2): Max: 80; Mean: 78.825; Variance: 0.174375; Size: 400; Time: 141.724 ms; Top5_Histogram_(relative_to_max): 0 2 70 324 4 ; iter: 1, 3, 6, 12;
Z(13, 29; 2, 2): Max: 82; Mean: 80.96; Variance: 0.0484; Size: 400; Time: 160.074 ms; Top5_Histogram_(relative_to_max): 0 0 18 380 2 ; iter: 1, 3, 6, 12;
Z(13, 30; 2, 2): Max: 83; Mean: 82.78; Variance: 0.2816; Size: 400; Time: 185.334 ms; Top5_Histogram_(relative_to_max): 0 2 16 50 332 ; iter: 1, 3, 6, 12;
Z(13, 31; 2, 2): Max: 84; Mean: 83.99; Variance: 0.0099; Size: 400; Time: 162.936 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(13, 32; 2, 2): Max: 86; Mean: 85.96; Variance: 0.0584; Size: 400; Time: 178.952 ms; Top5_Histogram_(relative_to_max): 0 0 4 8 388 ; iter: 1, 3, 6, 12;
Z(13, 33; 2, 2): Max: 87; Mean: 85.71; Variance: 0.3259; Size: 400; Time: 191.246 ms; Top5_Histogram_(relative_to_max): 2 12 92 288 6 ; iter: 1, 3, 6, 12;
Z(13, 34; 2, 2): Max: 90; Mean: 89.99; Variance: 0.0099; Size: 400; Time: 224.029 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(13, 35; 2, 2): Max: 90; Mean: 89.98; Variance: 0.0196; Size: 400; Time: 191.568 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 392 ; iter: 1, 3, 6, 12;
Z(13, 36; 2, 2): Max: 93; Mean: 92.995; Variance: 0.004975; Size: 400; Time: 215.452 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(13, 37; 2, 2): Max: 93; Mean: 92.895; Variance: 0.093975; Size: 400; Time: 226.565 ms; Top5_Histogram_(relative_to_max): 0 0 0 42 358 ; iter: 1, 3, 6, 12;
Z(13, 38; 2, 2): Max: 95; Mean: 94.8; Variance: 0.21; Size: 400; Time: 267.989 ms; Top5_Histogram_(relative_to_max): 0 0 10 60 330 ; iter: 1, 3, 6, 12;
Z(13, 39; 2, 2): Max: 97; Mean: 95.995; Variance: 0.014975; Size: 400; Time: 230.713 ms; Top5_Histogram_(relative_to_max): 0 0 4 394 2 ; iter: 1, 3, 6, 12;
Z(13, 40; 2, 2): Max: 99; Mean: 99; Variance: 0; Size: 400; Time: 254.597 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(14, 14; 2, 2): Max: 55; Mean: 54.98; Variance: 0.0196; Size: 400; Time: 59.1408 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 392 ; iter: 1, 3, 6, 12;
Z(14, 15; 2, 2): Max: 57; Mean: 56.665; Variance: 0.372775; Size: 400; Time: 80.2995 ms; Top5_Histogram_(relative_to_max): 0 6 12 92 290 ; iter: 1, 3, 6, 12;
Z(14, 16; 2, 2): Max: 59; Mean: 58.93; Variance: 0.0651; Size: 400; Time: 59.2205 ms; Top5_Histogram_(relative_to_max): 0 0 0 28 372 ; iter: 1, 3, 6, 12;
Z(14, 17; 2, 2): Max: 63; Mean: 63; Variance: 0; Size: 400; Time: 73.637 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(14, 18; 2, 2): Max: 65; Mean: 63.98; Variance: 0.0396; Size: 400; Time: 87.4514 ms; Top5_Histogram_(relative_to_max): 0 2 6 390 2 ; iter: 1, 3, 6, 12;
Z(14, 19; 2, 2): Max: 66; Mean: 65.815; Variance: 0.200775; Size: 400; Time: 109.046 ms; Top5_Histogram_(relative_to_max): 0 0 10 54 336 ; iter: 1, 3, 6, 12;
Z(14, 20; 2, 2): Max: 69; Mean: 69; Variance: 0; Size: 400; Time: 89.4038 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(14, 21; 2, 2): Max: 71; Mean: 70.99; Variance: 0.0199; Size: 400; Time: 102.291 ms; Top5_Histogram_(relative_to_max): 0 0 2 0 398 ; iter: 1, 3, 6, 12;
Z(14, 22; 2, 2): Max: 73; Mean: 72.98; Variance: 0.0296; Size: 400; Time: 112.254 ms; Top5_Histogram_(relative_to_max): 0 0 2 4 394 ; iter: 1, 3, 6, 12;
Z(14, 23; 2, 2): Max: 74; Mean: 73.73; Variance: 0.2971; Size: 400; Time: 141.021 ms; Top5_Histogram_(relative_to_max): 0 2 14 74 310 ; iter: 1, 3, 6, 12;
Z(14, 24; 2, 2): Max: 77; Mean: 76.99; Variance: 0.0099; Size: 400; Time: 116.221 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
