Z(2, 2; 2, 2): Max: 3; Mean: 3; Variance: 0; Size: 400; Time: 5.9033 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(14, 25; 2, 2): Max: 80; Mean: 80; Variance: 0; Size: 400; Time: 132.335 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(14, 26; 2, 2): Max: 80; Mean: 79.96; Variance: 0.0384; Size: 400; Time: 153.811 ms; Top5_Histogram_(relative_to_max): 0 0 0 16 384 ; iter: 1, 3, 6, 12;
Z(14, 27; 2, 2): Max: 83; Mean: 82.89; Variance: 0.1179; Size: 400; Time: 173.94 ms; Top5_Histogram_(relative_to_max): 0 0 4 36 360 ; iter: 1, 3, 6, 12;
Z(14, 28; 2, 2): Max: 85; Mean: 84.995; Variance: 0.004975; Size: 400; Time: 153.404 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(14, 29; 2, 2): Max: 87; Mean: 86.99; Variance: 0.0099; Size: 400; Time: 166.804 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(14, 30; 2, 2): Max: 89; Mean: 88.97; Variance: 0.0291; Size: 400; Time: 185.948 ms; Top5_Histogram_(relative_to_max): 0 0 0 12 388 ; iter: 1, 3, 6, 12;
Z(14, 31; 2, 2): Max: 90; Mean: 89.645; Variance: 0.328975; Size: 400; Time: 220.219 ms; Top5_Histogram_(relative_to_max): 0 2 14 108 276 ; iter: 1, 3, 6, 12;
Z(14, 32; 2, 2): Max: 92; Mean: 91.99; Variance: 0.0099; Size: 400; Time: 189.253 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(14, 33; 2, 2): Max: 94; Mean: 93.825; Variance: 0.224375; Size: 400; Time: 207.265 ms; Top5_Histogram_(relative_to_max): 0 2 10 44 344 ; iter: 1, 3, 6, 12;
Z(14, 34; 2, 2): Max: 96; Mean: 95.81; Variance: 0.2039; Size: 400; Time: 224.748 ms; Top5_Histogram_(relative_to_max): 0 0 10 56 334 ; iter: 1, 3, 6, 12;
Z(14, 35; 2, 2): Max: 97; Mean: 96.915; Variance: 0.077775; Size: 400; Time: 263.348 ms; Top5_Histogram_(relative_to_max): 0 0 0 34 366 ; iter: 1, 3, 6, 12;
Z(14, 36; 2, 2): Max: 99; Mean: 99; Variance: 0; Size: 400; Time: 226.038 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(14, 37; 2, 2): Max: 100; Mean: 99.95; Variance: 0.0475; Size: 400; Time: 253.721 ms; Top5_Histogram_(relative_to_max): 0 0 0 20 380 ; iter: 1, 3, 6, 12;
Z(14, 38; 2, 2): Max: 101; Mean: 100.855; Variance: 0.143975; Size: 400; Time: 261 ms; Top5_Histogram_(relative_to_max): 0 0 4 50 346 ; iter: 1, 3, 6, 12;
Z(14, 39; 2, 2): Max: 103; Mean: 102.85; Variance: 0.1875; Size: 400; Time: 310.911 ms; Top5_Histogram_(relative_to_max): 0 0 12 36 352 ; iter: 1, 3, 6, 12;
Z(14, 40; 2, 2): Max: 104; Mean: 103.98; Variance: 0.0196; Size: 400; Time: 266.088 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 392 ; iter: 1, 3, 6, 12;
Z(15, 15; 2, 2): Max: 61; Mean: 61; Variance: 0; Size: 400; Time: 67.8592 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(15, 16; 2, 2): Max: 64; Mean: 64; Variance: 0; Size: 400; Time: 82.2944 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(15, 17; 2, 2): Max: 67; Mean: 67; Variance: 0; Size: 400; Time: 97.2265 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(15, 18; 2, 2): Max: 69; Mean: 69; Variance: 0; Size: 400; Time: 83.9143 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(15, 19; 2, 2): Max: 72; Mean: 72; Variance: 0; Size: 400; Time: 95.184 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(15, 20; 2, 2): Max: 75; Mean: 75; Variance: 0; Size: 400; Time: 111.244 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(15, 21; 2, 2): Max: 75; Mean: 74.89; Variance: 0.1379; Size: 400; Time: 134.986 ms; Top5_Histogram_(relative_to_max): 0 2 2 34 362 ; iter: 1, 3, 6, 12;
Z(15, 22; 2, 2): Max: 77; Mean: 76.98; Variance: 0.0196; Size: 400; Time: 111.366 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 392 ; iter: 1, 3, 6, 12;
Z(15, 23; 2, 2): Max: 79; Mean: 78.98; Variance: 0.0196; Size: 400; Time: 127.623 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 392 ; iter: 1, 3, 6, 12;
Z(15, 24; 2, 2): Max: 82; Mean: 80.97; Variance: 0.0591; Size: 400; Time: 145.244 ms; Top5_Histogram_(relative_to_max): 0 0 18 376 6 ; iter: 1, 3, 6, 12;
Z(15, 25; 2, 2): Max: 85; Mean: 85; Variance: 0; Size: 400; Time: 163.555 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(15, 26; 2, 2): Max: 86; Mean: 86; Variance: 0; Size: 400; Time: 145.468 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(15, 27; 2, 2): Max: 88; Mean: 87.98; Variance: 0.0196; Size: 400; Time: 159.548 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 392 ; iter: 1, 3, 6, 12;
Z(15, 28; 2, 2): Max: 90; Mean: 89.975; Variance: 0.024375; Size: 400; Time: 179.695 ms; Top5_Histogram_(relative_to_max): 0 0 0 10 390 ; iter: 1, 3, 6, 12;
Z(15, 29; 2, 2): Max: 92; Mean: 91.98; Variance: 0.0196; Size: 400; Time: 212.071 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 392 ; iter: 1, 3, 6, 12;
Z(15, 30; 2, 2): Max: 94; Mean: 94; Variance: 0; Size: 400; Time: 184.237 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(15, 31; 2, 2): Max: 96; Mean: 95.99; Variance: 0.0099; Size: 400; Time: 198.413 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(15, 32; 2, 2): Max: 97; Mean: 96.84; Variance: 0.1444; Size: 400; Time: 224.024 ms; Top5_Histogram_(relative_to_max): 0 0 2 60 338 ; iter: 1, 3, 6, 12;
Z(15, 33; 2, 2): Max: 99; Mean: 98.645; Variance: 0.338975; Size: 400; Time: 258.463 ms; Top5_Histogram_(relative_to_max): 0 0 22 98 280 ; iter: 1, 3, 6, 12;
Z(15, 34; 2, 2): Max: 101; Mean: 100.985; Variance: 0.014775; Size: 400; Time: 226.914 ms; Top5_Histogram_(relative_to_max): 0 0 0 6 394 ; iter: 1, 3, 6, 12;
Z(15, 35; 2, 2): Max: 103; Mean: 102.97; Variance: 0.0291; Size: 400; Time: 250.811 ms; Top5_Histogram_(relative_to_max): 0 0 0 12 388 ; iter: 1, 3, 6, 12;
Z(15, 36; 2, 2): Max: 105; Mean: 104.86; Variance: 0.1804; Size: 400; Time: 265.241 ms; Top5_Histogram_(relative_to_max): 0 0 12 32 356 ; iter: 1, 3, 6, 12;
Z(15, 37; 2, 2): Max: 107; Mean: 106.865; Variance: 0.136775; Size: 400; Time: 304.983 ms; Top5_Histogram_(relative_to_max): 0 0 4 46 350 ; iter: 1, 3, 6, 12;
Z(15, 38; 2, 2): Max: 108; Mean: 107.99; Variance: 0.0099; Size: 400; Time: 273.756 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(15, 39; 2, 2): Max: 110; Mean: 109.92; Variance: 0.0836; Size: 400; Time: 294.022 ms; Top5_Histogram_(relative_to_max): 0 0 2 28 370 ; iter: 1, 3, 6, 12;
Z(15, 40; 2, 2): Max: 111; Mean: 110.94; Variance: 0.0764; Size: 400; Time: 319.115 ms; Top5_Histogram_(relative_to_max): 0 0 4 16 380 ; iter: 1, 3, 6, 12;
Z(16, 16; 2, 2): Max: 67; Mean: 66.99; Variance: 0.0099; Size: 400; Time: 103.329 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(16, 17; 2, 2): Max: 70; Mean: 69.99; Variance: 0.0199; Size: 400; Time: 82.0737 ms; Top5_Histogram_(relative_to_max): 0 0 2 0 398 ; iter: 1, 3, 6, 12;
Z(16, 18; 2, 2): Max: 73; Mean: 73; Variance: 0; Size: 400; Time: 95.5768 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(16, 19; 2, 2): Max: 76; Mean: 76; Variance: 0; Size: 400; Time: 110.416 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(16, 20; 2, 2): Max: 80; Mean: 80; Variance: 0; Size: 400; Time: 130.456 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(16, 21; 2, 2): Max: 81; Mean: 81; Variance: 0; Size: 400; Time: 115.846 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(16, 22; 2, 2): Max: 83; Mean: 82.97; Variance: 0.0291; Size: 400; Time: 128.811 ms; Top5_Histogram_(relative_to_max): 0 0 0 12 388 ; iter: 1, 3, 6, 12;
Z(16, 23; 2, 2): Max: 85; Mean: 84.895; Variance: 0.093975; Size: 400; Time: 143.712 ms; Top5_Histogram_(relative_to_max): 0 0 0 42 358 ; iter: 1, 3, 6, 12;
Z(16, 24; 2, 2): Max: 86; Mean: 85.915; Variance: 0.107775; Size: 400; Time: 174.726 ms; Top5_Histogram_(relative_to_max): 0 0 6 22 372 ; iter: 1, 3, 6, 12;
Z(16, 25; 2, 2): Max: 90; Mean: 90; Variance: 0; Size: 400; Time: 147.584 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(16, 26; 2, 2): Max: 91; Mean: 91; Variance: 0; Size: 400; Time: 163.762 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(16, 27; 2, 2): Max: 93; Mean: 92.935; Variance: 0.060775; Size: 400; Time: 182.636 ms; Top5_Histogram_(relative_to_max): 0 0 0 26 374 ; iter: 1, 3, 6, 12;
Z(16, 28; 2, 2): Max: 95; Mean: 94.98; Variance: 0.0196; Size: 400; Time: 212.293 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 392 ; iter: 1, 3, 6, 12;
Z(16, 29; 2, 2): Max: 97; Mean: 96.995; Variance: 0.004975; Size: 400; Time: 187.352 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(16, 30; 2, 2): Max: 98; Mean: 97.985; Variance: 0.014775; Size: 400; Time: 206.011 ms; Top5_Histogram_(relative_to_max): 0 0 0 6 394 ; iter: 1, 3, 6, 12;
Z(16, 31; 2, 2): Max: 100; Mean: 99.875; Variance: 0.119375; Size: 400; Time: 226.779 ms; Top5_Histogram_(relative_to_max): 0 0 2 46 352 ; iter: 1, 3, 6, 12;
Z(16, 32; 2, 2): Max: 103; Mean: 102.975; Variance: 0.024375; Size: 400; Time: 258.53 ms; Top5_Histogram_(relative_to_max): 0 0 0 10 390 ; iter: 1, 3, 6, 12;
Z(16, 33; 2, 2): Max: 105; Mean: 104.97; Variance: 0.0291; Size: 400; Time: 232.637 ms; Top5_Histogram_(relative_to_max): 0 0 0 12 388 ; iter: 1, 3, 6, 12;
Z(16, 34; 2, 2): Max: 106; Mean: 105.98; Variance: 0.0196; Size: 400; Time: 250.109 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 392 ; iter: 1, 3, 6, 12;
Z(16, 35; 2, 2): Max: 109; Mean: 107.905; Variance: 0.105975; Size: 400; Time: 280.994 ms; Top5_Histogram_(relative_to_max): 0 2 36 360 2 ; iter: 1, 3, 6, 12;
Z(16, 36; 2, 2): Max: 110; Mean: 109.59; Variance: 0.4419; Size: 400; Time: 312.758 ms; Top5_Histogram_(relative_to_max): 0 4 28 96 272 ; iter: 1, 3, 6, 12;
Z(16, 37; 2, 2): Max: 113; Mean: 113; Variance: 0; Size: 400; Time: 278.249 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(16, 38; 2, 2): Max: 115; Mean: 113.935; Variance: 0.070775; Size: 400; Time: 306.41 ms; Top5_Histogram_(relative_to_max): 0 0 28 370 2 ; iter: 1, 3, 6, 12;
Z(16, 39; 2, 2): Max: 116; Mean: 115.815; Variance: 0.170775; Size: 400; Time: 329.797 ms; Top5_Histogram_(relative_to_max): 0 0 4 66 330 ; iter: 1, 3, 6, 12;
Z(16, 40; 2, 2): Max: 118; Mean: 117.64; Variance: 0.4104; Size: 400; Time: 376.083 ms; Top5_Histogram_(relative_to_max): 0 8 12 96 284 ; iter: 1, 3, 6, 12;
Z(17, 17; 2, 2): Max: 74; Mean: 73.005; Variance: 0.044975; Size: 400; Time: 86.5785 ms; Top5_Histogram_(relative_to_max): 0 2 2 388 8 ; iter: 1, 3, 6, 12;
Z(17, 18; 2, 2): Max: 77; Mean: 77; Variance: 0; Size: 400; Time: 101.714 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(17, 19; 2, 2): Max: 80; Mean: 80; Variance: 0; Size: 400; Time: 114.94 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(17, 20; 2, 2): Max: 84; Mean: 84; Variance: 0; Size: 400; Time: 138.698 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(17, 21; 2, 2): Max: 85; Mean: 85; Variance: 0; Size: 400; Time: 123.358 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(17, 22; 2, 2): Max: 87; Mean: 86.945; Variance: 0.051975; Size: 400; Time: 138.617 ms; Top5_Histogram_(relative_to_max): 0 0 0 22 378 ; iter: 1, 3, 6, 12;
Z(17, 23; 2, 2): Max: 89; Mean: 88.79; Variance: 0.2059; Size: 400; Time: 155.179 ms; Top5_Histogram_(relative_to_max): 0 0 8 68 324 ; iter: 1, 3, 6, 12;
Z(17, 24; 2, 2): Max: 91; Mean: 90.975; Variance: 0.024375; Size: 400; Time: 187.805 ms; Top5_Histogram_(relative_to_max): 0 0 0 10 390 ; iter: 1, 3, 6, 12;
Z(17, 25; 2, 2): Max: 94; Mean: 94; Variance: 0; Size: 400; Time: 157.87 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(17, 26; 2, 2): Max: 96; Mean: 94.98; Variance: 0.0296; Size: 400; Time: 175.928 ms; Top5_Histogram_(relative_to_max): 0 0 10 388 2 ; iter: 1, 3, 6, 12;
Z(17, 27; 2, 2): Max: 97; Mean: 96.945; Variance: 0.071975; Size: 400; Time: 198.233 ms; Top5_Histogram_(relative_to_max): 0 0 4 14 382 ; iter: 1, 3, 6, 12;
Z(17, 28; 2, 2): Max: 99; Mean: 98.91; Variance: 0.1319; Size: 400; Time: 233.177 ms; Top5_Histogram_(relative_to_max): 0 2 4 22 372 ; iter: 1, 3, 6, 12;
Z(17, 29; 2, 2): Max: 101; Mean: 101; Variance: 0; Size: 400; Time: 200.309 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(17, 30; 2, 2): Max: 104; Mean: 103.995; Variance: 0.004975; Size: 400; Time: 223.316 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(17, 31; 2, 2): Max: 106; Mean: 105.985; Variance: 0.014775; Size: 400; Time: 249.207 ms; Top5_Histogram_(relative_to_max): 0 0 0 6 394 ; iter: 1, 3, 6, 12;
Z(17, 32; 2, 2): Max: 108; Mean: 107.98; Variance: 0.0196; Size: 400; Time: 277.181 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 392 ; iter: 1, 3, 6, 12;
Z(17, 33; 2, 2): Max: 109; Mean: 108.995; Variance: 0.004975; Size: 400; Time: 248.745 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(17, 34; 2, 2): Max: 112; Mean: 111.995; Variance: 0.004975; Size: 400; Time: 267.115 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(17, 35; 2, 2): Max: 114; Mean: 113.995; Variance: 0.004975; Size: 400; Time: 299.293 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(17, 36; 2, 2): Max: 116; Mean: 115.995; Variance: 0.004975; Size: 400; Time: 333.846 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(17, 37; 2, 2): Max: 118; Mean: 117.99; Variance: 0.0099; Size: 400; Time: 296.972 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(17, 38; 2, 2): Max: 120; Mean: 119.995; Variance: 0.004975; Size: 400; Time: 320.306 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(17, 39; 2, 2): Max: 122; Mean: 120.85; Variance: 0.1475; Size: 400; Time: 350.83 ms; Top5_Histogram_(relative_to_max): 0 2 58 338 2 ; iter: 1, 3, 6, 12;
Z(17, 40; 2, 2): Max: 124; Mean: 122.725; Variance: 0.389375; Size: 400; Time: 399.143 ms; Top5_Histogram_(relative_to_max): 4 12 68 312 2 ; iter: 1, 3, 6, 12;
Z(18, 18; 2, 2): Max: 81; Mean: 81; Variance: 0; Size: 400; Time: 100.618 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(18, 19; 2, 2): Max: 84; Mean: 84; Variance: 0; Size: 400; Time: 115.613 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(18, 20; 2, 2): Max: 88; Mean: 88; Variance: 0; Size: 400; Time: 131.865 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(18, 21; 2, 2): Max: 90; Mean: 89.035; Variance: 0.033775; Size: 400; Time: 161.975 ms; Top5_Histogram_(relative_to_max): 0 0 0 386 14 ; iter: 1, 3, 6, 12;
Z(18, 22; 2, 2): Max: 91; Mean: 90.995; Variance: 0.004975; Size: 400; Time: 140.659 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(18, 23; 2, 2): Max: 93; Mean: 92.88; Variance: 0.1056; Size: 400; Time: 154.414 ms; Top5_Histogram_(relative_to_max): 0 0 0 48 352 ; iter: 1, 3, 6, 12;
Z(18, 24; 2, 2): Max: 95; Mean: 94.91; Variance: 0.1119; Size: 400; Time: 182.927 ms; Top5_Histogram_(relative_to_max): 0 0 6 24 370 ; iter: 1, 3, 6, 12;
Z(18, 25; 2, 2): Max: 98; Mean: 97.98; Variance: 0.0196; Size: 400; Time: 207.354 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 392 ; iter: 1, 3, 6, 12;
Z(18, 26; 2, 2): Max: 100; Mean: 100; Variance: 0; Size: 400; Time: 180.619 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(18, 27; 2, 2): Max: 102; Mean: 100.935; Variance: 0.150775; Size: 400; Time: 200.249 ms; Top5_Histogram_(relative_to_max): 0 8 20 362 10 ; iter: 1, 3, 6, 12;
Z(18, 28; 2, 2): Max: 105; Mean: 104.995; Variance: 0.004975; Size: 400; Time: 227.131 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(18, 29; 2, 2): Max: 107; Mean: 106.96; Variance: 0.0484; Size: 400; Time: 260.148 ms; Top5_Histogram_(relative_to_max): 0 0 2 12 386 ; iter: 1, 3, 6, 12;
Z(18, 30; 2, 2): Max: 108; Mean: 107.995; Variance: 0.004975; Size: 400; Time: 231.846 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(18, 31; 2, 2): Max: 111; Mean: 110.995; Variance: 0.004975; Size: 400; Time: 250.986 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(18, 32; 2, 2): Max: 113; Mean: 111.895; Variance: 0.123975; Size: 400; Time: 273.182 ms; Top5_Histogram_(relative_to_max): 0 4 36 358 2 ; iter: 1, 3, 6, 12;
Z(18, 33; 2, 2): Max: 115; Mean: 114.98; Variance: 0.0196; Size: 400; Time: 316.12 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 392 ; iter: 1, 3, 6, 12;
Z(18, 34; 2, 2): Max: 117; Mean: 116.99; Variance: 0.0099; Size: 400; Time: 278.303 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(18, 35; 2, 2): Max: 119; Mean: 118.99; Variance: 0.0099; Size: 400; Time: 306.123 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(18, 36; 2, 2): Max: 121; Mean: 120.995; Variance: 0.004975; Size: 400; Time: 342.802 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(18, 37; 2, 2): Max: 124; Mean: 122.955; Variance: 0.162975; Size: 400; Time: 376.832 ms; Top5_Histogram_(relative_to_max): 0 2 36 340 22 ; iter: 1, 3, 6, 12;
Z(18, 38; 2, 2): Max: 126; Mean: 125; Variance: 0.02; Size: 400; Time: 334.72 ms; Top5_Histogram_(relative_to_max): 0 0 4 392 4 ; iter: 1, 3, 6, 12;
Z(18, 39; 2, 2): Max: 127; Mean: 126.98; Variance: 0.0196; Size: 400; Time: 361.724 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 392 ; iter: 1, 3, 6, 12;
Z(18, 40; 2, 2): Max: 130; Mean: 129.925; Variance: 0.079375; Size: 400; Time: 398.214 ms; Top5_Histogram_(relative_to_max): 0 0 2 26 372 ; iter: 1, 3, 6, 12;
Z(19, 19; 2, 2): Max: 88; Mean: 88; Variance: 0; Size: 400; Time: 147.247 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(19, 20; 2, 2): Max: 92; Mean: 92; Variance: 0; Size: 400; Time: 124.508 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(19, 21; 2, 2): Max: 95; Mean: 95; Variance: 0; Size: 400; Time: 148.973 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(19, 22; 2, 2): Max: 96; Mean: 95.02; Variance: 0.0196; Size: 400; Time: 166.139 ms; Top5_Histogram_(relative_to_max): 0 0 0 392 8 ; iter: 1, 3, 6, 12;
Z(19, 23; 2, 2): Max: 98; Mean: 96.64; Variance: 0.8604; Size: 400; Time: 197.599 ms; Top5_Histogram_(relative_to_max): 4 18 142 168 64 ; iter: 1, 3, 6, 12;
Z(19, 24; 2, 2): Max: 99; Mean: 98.985; Variance: 0.014775; Size: 400; Time: 172.601 ms; Top5_Histogram_(relative_to_max): 0 0 0 6 394 ; iter: 1, 3, 6, 12;
Z(19, 25; 2, 2): Max: 102; Mean: 101.965; Variance: 0.063775; Size: 400; Time: 189.502 ms; Top5_Histogram_(relative_to_max): 0 2 0 8 390 ; iter: 1, 3, 6, 12;
Z(19, 26; 2, 2): Max: 105; Mean: 103.975; Variance: 0.044375; Size: 400; Time: 213.666 ms; Top5_Histogram_(relative_to_max): 0 2 8 388 2 ; iter: 1, 3, 6, 12;
Z(19, 27; 2, 2): Max: 107; Mean: 106.845; Variance: 0.230975; Size: 400; Time: 255.916 ms; Top5_Histogram_(relative_to_max): 2 0 8 38 352 ; iter: 1, 3, 6, 12;
Z(19, 28; 2, 2): Max: 110; Mean: 110; Variance: 0; Size: 400; Time: 219.707 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(19, 29; 2, 2): Max: 112; Mean: 111.985; Variance: 0.014775; Size: 400; Time: 239.141 ms; Top5_Histogram_(relative_to_max): 0 0 0 6 394 ; iter: 1, 3, 6, 12;
Z(19, 30; 2, 2): Max: 114; Mean: 113.96; Variance: 0.0384; Size: 400; Time: 273.752 ms; Top5_Histogram_(relative_to_max): 0 0 0 16 384 ; iter: 1, 3, 6, 12;
Z(19, 31; 2, 2): Max: 115; Mean: 114.705; Variance: 0.467975; Size: 400; Time: 317.527 ms; Top5_Histogram_(relative_to_max): 4 4 16 58 318 ; iter: 1, 3, 6, 12;
Z(19, 32; 2, 2): Max: 118; Mean: 117.99; Variance: 0.0099; Size: 400; Time: 271.385 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(19, 33; 2, 2): Max: 120; Mean: 119.995; Variance: 0.004975; Size: 400; Time: 294.961 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(19, 34; 2, 2): Max: 122; Mean: 121.895; Variance: 0.103975; Size: 400; Time: 322.934 ms; Top5_Histogram_(relative_to_max): 0 0 2 38 360 ; iter: 1, 3, 6, 12;
Z(19, 35; 2, 2): Max: 125; Mean: 125; Variance: 0; Size: 400; Time: 378.858 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(19, 36; 2, 2): Max: 127; Mean: 126.995; Variance: 0.004975; Size: 400; Time: 326.36 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(19, 37; 2, 2): Max: 129; Mean: 129; Variance: 0; Size: 400; Time: 353.947 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(19, 38; 2, 2): Max: 131; Mean: 130.98; Variance: 0.0296; Size: 400; Time: 393.545 ms; Top5_Histogram_(relative_to_max): 0 0 2 4 394 ; iter: 1, 3, 6, 12;
Z(19, 39; 2, 2): Max: 134; Mean: 133.995; Variance: 0.004975; Size: 400; Time: 435.394 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(19, 40; 2, 2): Max: 135; Mean: 135; Variance: 0; Size: 400; Time: 393.898 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(20, 20; 2, 2): Max: 96; Mean: 96; Variance: 0; Size: 400; Time: 137.499 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(20, 21; 2, 2): Max: 100; Mean: 100; Variance: 0; Size: 400; Time: 161.4 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
