Z(2, 2; 2, 2): Max: 3; Mean: 3; Variance: 0; Size: 160; Time: 5.3112 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(5, 36; 2, 2): Max: 46; Mean: 45.9687; Variance: 0.0302734; Size: 160; Time: 58.3342 ms; Top5_Histogram_(relative_to_max): 0 0 0 5 155 ; iter: 0x65f120;
Z(5, 37; 2, 2): Max: 47; Mean: 46.9938; Variance: 0.00621094; Size: 160; Time: 66.6004 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 159 ; iter: 0x65f120;
Z(5, 38; 2, 2): Max: 48; Mean: 48; Variance: 0; Size: 160; Time: 77.0317 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(5, 39; 2, 2): Max: 49; Mean: 48.7188; Variance: 0.202148; Size: 160; Time: 63.2447 ms; Top5_Histogram_(relative_to_max): 0 0 0 45 115 ; iter: 0x65f120;
Z(5, 40; 2, 2): Max: 50; Mean: 49.9; Variance: 0.09; Size: 160; Time: 68.5778 ms; Top5_Histogram_(relative_to_max): 0 0 0 16 144 ; iter: 0x65f120;
Z(6, 6; 2, 2): Max: 16; Mean: 15.775; Variance: 0.174375; Size: 160; Time: 12.6924 ms; Top5_Histogram_(relative_to_max): 0 0 0 36 124 ; iter: 0x65f120;
Z(6, 7; 2, 2): Max: 18; Mean: 17.6313; Variance: 0.245273; Size: 160; Time: 19.7409 ms; Top5_Histogram_(relative_to_max): 0 0 1 57 102 ; iter: 0x65f120;
Z(6, 8; 2, 2): Max: 19; Mean: 18.9562; Variance: 0.0418359; Size: 160; Time: 11.292 ms; Top5_Histogram_(relative_to_max): 0 0 0 7 153 ; iter: 0x65f120;
Z(6, 9; 2, 2): Max: 21; Mean: 20.8562; Variance: 0.135586; Size: 160; Time: 14.2976 ms; Top5_Histogram_(relative_to_max): 0 0 1 21 138 ; iter: 0x65f120;
Z(6, 10; 2, 2): Max: 22; Mean: 21.9313; Variance: 0.0640234; Size: 160; Time: 16.4163 ms; Top5_Histogram_(relative_to_max): 0 0 0 11 149 ; iter: 0x65f120;
Z(6, 11; 2, 2): Max: 24; Mean: 23.5937; Variance: 0.253711; Size: 160; Time: 21.5005 ms; Top5_Histogram_(relative_to_max): 0 0 1 63 96 ; iter: 0x65f120;
Z(6, 12; 2, 2): Max: 25; Mean: 24.95; Variance: 0.0475; Size: 160; Time: 16.9996 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 152 ; iter: 0x65f120;
Z(6, 13; 2, 2): Max: 27; Mean: 26.1563; Variance: 0.244336; Size: 160; Time: 20.9945 ms; Top5_Histogram_(relative_to_max): 0 0 9 117 34 ; iter: 0x65f120;
Z(6, 14; 2, 2): Max: 28; Mean: 27.825; Variance: 0.144375; Size: 160; Time: 24.8214 ms; Top5_Histogram_(relative_to_max): 0 0 0 28 132 ; iter: 0x65f120;
Z(6, 15; 2, 2): Max: 30; Mean: 29.3063; Variance: 0.299961; Size: 160; Time: 30.8873 ms; Top5_Histogram_(relative_to_max): 0 0 7 97 56 ; iter: 0x65f120;
Z(6, 16; 2, 2): Max: 30; Mean: 29.925; Variance: 0.069375; Size: 160; Time: 23.9304 ms; Top5_Histogram_(relative_to_max): 0 0 0 12 148 ; iter: 0x65f120;
Z(6, 17; 2, 2): Max: 32; Mean: 31.1; Variance: 0.14; Size: 160; Time: 28.0597 ms; Top5_Histogram_(relative_to_max): 0 0 4 136 20 ; iter: 0x65f120;
Z(6, 18; 2, 2): Max: 33; Mean: 32.6187; Variance: 0.273398; Size: 160; Time: 35.4962 ms; Top5_Histogram_(relative_to_max): 0 0 3 55 102 ; iter: 0x65f120;
Z(6, 19; 2, 2): Max: 34; Mean: 33.85; Variance: 0.1275; Size: 160; Time: 46.6754 ms; Top5_Histogram_(relative_to_max): 0 0 0 24 136 ; iter: 0x65f120;
Z(6, 20; 2, 2): Max: 35; Mean: 34.4688; Variance: 0.249023; Size: 160; Time: 32.4918 ms; Top5_Histogram_(relative_to_max): 0 0 0 85 75 ; iter: 0x65f120;
Z(6, 21; 2, 2): Max: 36; Mean: 35.8188; Variance: 0.160898; Size: 160; Time: 37.8209 ms; Top5_Histogram_(relative_to_max): 0 0 1 27 132 ; iter: 0x65f120;
Z(6, 22; 2, 2): Max: 37; Mean: 36.8875; Variance: 0.0998437; Size: 160; Time: 46.8265 ms; Top5_Histogram_(relative_to_max): 0 0 0 18 142 ; iter: 0x65f120;
Z(6, 23; 2, 2): Max: 38; Mean: 37.95; Variance: 0.0475; Size: 160; Time: 60.981 ms; Top5_Histogram_(relative_to_max): 0 0 0 8 152 ; iter: 0x65f120;
Z(6, 24; 2, 2): Max: 39; Mean: 38.625; Variance: 0.234375; Size: 160; Time: 40.4496 ms; Top5_Histogram_(relative_to_max): 0 0 0 60 100 ; iter: 0x65f120;
Z(6, 25; 2, 2): Max: 40; Mean: 39.9563; Variance: 0.0418359; Size: 160; Time: 50.0307 ms; Top5_Histogram_(relative_to_max): 0 0 0 7 153 ; iter: 0x65f120;
Z(6, 26; 2, 2): Max: 41; Mean: 40.9938; Variance: 0.00621094; Size: 160; Time: 58.7706 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 159 ; iter: 0x65f120;
Z(6, 27; 2, 2): Max: 42; Mean: 41.9938; Variance: 0.00621094; Size: 160; Time: 84.5408 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 159 ; iter: 0x65f120;
Z(6, 28; 2, 2): Max: 43; Mean: 42.825; Variance: 0.144375; Size: 160; Time: 51.395 ms; Top5_Histogram_(relative_to_max): 0 0 0 28 132 ; iter: 0x65f120;
Z(6, 29; 2, 2): Max: 44; Mean: 43.9812; Variance: 0.0183984; Size: 160; Time: 59.2426 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 157 ; iter: 0x65f120;
Z(6, 30; 2, 2): Max: 45; Mean: 45; Variance: 0; Size: 160; Time: 73.8203 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 160 ; iter: 0x65f120;
Z(6, 31; 2, 2): Max: 46; Mean: 45.9875; Variance: 0.0123438; Size: 160; Time: 65.7541 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 158 ; iter: 0x65f120;
Z(6, 32; 2, 2): Max: 47; Mean: 46.45; Variance: 0.2475; Size: 160; Time: 57.5088 ms; Top5_Histogram_(relative_to_max): 0 0 0 88 72 ; iter: 0x65f120;
Z(6, 33; 2, 2): Max: 48; Mean: 47.6312; Variance: 0.232773; Size: 160; Time: 65.0244 ms; Top5_Histogram_(relative_to_max): 0 0 0 59 101 ; iter: 0x65f120;
Z(6, 34; 2, 2): Max: 49; Mean: 48.7937; Variance: 0.163711; Size: 160; Time: 70.5844 ms; Top5_Histogram_(relative_to_max): 0 0 0 33 127 ; iter: 0x65f120;
Z(6, 35; 2, 2): Max: 50; Mean: 49.9687; Variance: 0.0302734; Size: 160; Time: 77.8668 ms; Top5_Histogram_(relative_to_max): 0 0 0 5 155 ; iter: 0x65f120;
Z(6, 36; 2, 2): Max: 51; Mean: 50.5437; Variance: 0.248086; Size: 160; Time: 68.8952 ms; Top5_Histogram_(relative_to_max): 0 0 0 73 87 ; iter: 0x65f120;
Z(6, 37; 2, 2): Max: 52; Mean: 51.7937; Variance: 0.163711; Size: 160; Time: 82.8331 ms; Top5_Histogram_(relative_to_max): 0 0 0 33 127 ; iter: 0x65f120;
Z(6, 38; 2, 2): Max: 53; Mean: 52.8937; Variance: 0.0949609; Size: 160; Time: 83.597 ms; Top5_Histogram_(relative_to_max): 0 0 0 17 143 ; iter: 0x65f120;
Z(6, 39; 2, 2): Max: 54; Mean: 53.9938; Variance: 0.00621094; Size: 160; Time: 93.6678 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 159 ; iter: 0x65f120;
Z(6, 40; 2, 2): Max: 55; Mean: 54.6625; Variance: 0.223594; Size: 160; Time: 80.5101 ms; Top5_Histogram_(relative_to_max): 0 0 0 54 106 ; iter: 0x65f120;
Z(7, 7; 2, 2): Max: 21; Mean: 20.9875; Variance: 0.0248438; Size: 160; Time: 11.6348 ms; Top5_Histogram_(relative_to_max): 0 0 1 0 159 ; iter: 0x65f120;
Z(7, 8; 2, 2): Max: 22; Mean: 21.85; Variance: 0.14; Size: 160; Time: 15.91 ms; Top5_Histogram_(relative_to_max): 0 0 1 22 137 ; iter: 0x65f120;
Z(7, 9; 2, 2): Max: 24; Mean: 23.6375; Variance: 0.331094; Size: 160; Time: 23.173 ms; Top5_Histogram_(relative_to_max): 0 1 5 45 109 ; iter: 0x65f120;
Z(7, 10; 2, 2): Max: 25; Mean: 24.8062; Variance: 0.156211; Size: 160; Time: 17.4114 ms; Top5_Histogram_(relative_to_max): 0 0 0 31 129 ; iter: 0x65f120;
Z(7, 11; 2, 2): Max: 27; Mean: 26.8; Variance: 0.16; Size: 160; Time: 18.7277 ms; Top5_Histogram_(relative_to_max): 0 0 0 32 128 ; iter: 0x65f120;
Z(7, 12; 2, 2): Max: 28; Mean: 27.7187; Variance: 0.214648; Size: 160; Time: 22.374 ms; Top5_Histogram_(relative_to_max): 0 0 1 43 116 ; iter: 0x65f120;
Z(7, 13; 2, 2): Max: 30; Mean: 29.4812; Variance: 0.274648; Size: 160; Time: 27.941 ms; Top5_Histogram_(relative_to_max): 0 0 2 79 79 ; iter: 0x65f120;
Z(7, 14; 2, 2): Max: 31; Mean: 30.9688; Variance: 0.0302734; Size: 160; Time: 22.5183 ms; Top5_Histogram_(relative_to_max): 0 0 0 5 155 ; iter: 0x65f120;
Z(7, 15; 2, 2): Max: 33; Mean: 32.4688; Variance: 0.311523; Size: 160; Time: 27.7391 ms; Top5_Histogram_(relative_to_max): 0 0 5 75 80 ; iter: 0x65f120;
Z(7, 16; 2, 2): Max: 34; Mean: 33.7875; Variance: 0.204844; Size: 160; Time: 32.2545 ms; Top5_Histogram_(relative_to_max): 0 0 3 28 129 ; iter: 0x65f120;
Z(7, 17; 2, 2): Max: 36; Mean: 35.275; Variance: 0.311875; Size: 160; Time: 39.9297 ms; Top5_Histogram_(relative_to_max): 0 0 9 98 53 ; iter: 0x65f120;
Z(7, 18; 2, 2): Max: 37; Mean: 36.9562; Variance: 0.0418359; Size: 160; Time: 31.778 ms; Top5_Histogram_(relative_to_max): 0 0 0 7 153 ; iter: 0x65f120;
Z(7, 19; 2, 2): Max: 39; Mean: 37.95; Variance: 0.2225; Size: 160; Time: 38.8107 ms; Top5_Histogram_(relative_to_max): 0 2 16 130 12 ; iter: 0x65f120;
Z(7, 20; 2, 2): Max: 40; Mean: 39.5312; Variance: 0.349023; Size: 160; Time: 45.8947 ms; Top5_Histogram_(relative_to_max): 0 0 8 59 93 ; iter: 0x65f120;
Z(7, 21; 2, 2): Max: 42; Mean: 40.875; Variance: 0.359375; Size: 160; Time: 54.4062 ms; Top5_Histogram_(relative_to_max): 0 1 37 103 19 ; iter: 0x65f120;
Z(7, 22; 2, 2): Max: 42; Mean: 41.2687; Variance: 0.221523; Size: 160; Time: 41.6855 ms; Top5_Histogram_(relative_to_max): 0 0 2 113 45 ; iter: 0x65f120;
Z(7, 23; 2, 2): Max: 44; Mean: 42.4938; Variance: 0.312461; Size: 160; Time: 47.5251 ms; Top5_Histogram_(relative_to_max): 0 3 77 78 2 ; iter: 0x65f120;
Z(7, 24; 2, 2): Max: 45; Mean: 44.575; Variance: 0.281875; Size: 160; Time: 54.2699 ms; Top5_Histogram_(relative_to_max): 0 0 3 62 95 ; iter: 0x65f120;
Z(7, 25; 2, 2): Max: 46; Mean: 45.5938; Variance: 0.278711; Size: 160; Time: 72.7614 ms; Top5_Histogram_(relative_to_max): 0 0 3 59 98 ; iter: 0x65f120;
Z(7, 26; 2, 2): Max: 47; Mean: 45.9687; Variance: 0.0427734; Size: 160; Time: 53.3497 ms; Top5_Histogram_(relative_to_max): 0 0 6 153 1 ; iter: 0x65f120;
Z(7, 27; 2, 2): Max: 48; Mean: 47.0875; Variance: 0.379844; Size: 160; Time: 61.922 ms; Top5_Histogram_(relative_to_max): 0 1 21 101 37 ; iter: 0x65f120;
Z(7, 28; 2, 2): Max: 49; Mean: 48.875; Variance: 0.121875; Size: 160; Time: 70.2601 ms; Top5_Histogram_(relative_to_max): 0 0 1 18 141 ; iter: 0x65f120;
Z(7, 29; 2, 2): Max: 50; Mean: 49.8812; Variance: 0.104648; Size: 160; Time: 88.1358 ms; Top5_Histogram_(relative_to_max): 0 0 0 19 141 ; iter: 0x65f120;
Z(7, 30; 2, 2): Max: 51; Mean: 50.0063; Variance: 0.0312109; Size: 160; Time: 65.7441 ms; Top5_Histogram_(relative_to_max): 0 0 2 155 3 ; iter: 0x65f120;
Z(7, 31; 2, 2): Max: 52; Mean: 51.7125; Variance: 0.217344; Size: 160; Time: 81.3598 ms; Top5_Histogram_(relative_to_max): 0 0 1 44 115 ; iter: 0x65f120;
Z(7, 32; 2, 2): Max: 53; Mean: 52.9437; Variance: 0.0530859; Size: 160; Time: 89.1817 ms; Top5_Histogram_(relative_to_max): 0 0 0 9 151 ; iter: 0x65f120;
Z(7, 33; 2, 2): Max: 54; Mean: 53.9312; Variance: 0.0640234; Size: 160; Time: 115.369 ms; Top5_Histogram_(relative_to_max): 0 0 0 11 149 ; iter: 0x65f120;
Z(7, 34; 2, 2): Max: 55; Mean: 54.5438; Variance: 0.248086; Size: 160; Time: 80.8616 ms; Top5_Histogram_(relative_to_max): 0 0 0 73 87 ; iter: 0x65f120;
Z(7, 35; 2, 2): Max: 56; Mean: 55.9812; Variance: 0.0183984; Size: 160; Time: 99.7259 ms; Top5_Histogram_(relative_to_max): 0 0 0 3 157 ; iter: 0x65f120;
Z(7, 36; 2, 2): Max: 57; Mean: 56.9938; Variance: 0.00621094; Size: 160; Time: 105.011 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 159 ; iter: 0x65f120;
Z(7, 37; 2, 2): Max: 58; Mean: 57.9688; Variance: 0.0302734; Size: 160; Time: 136.057 ms; Top5_Histogram_(relative_to_max): 0 0 0 5 155 ; iter: 0x65f120;
Z(7, 38; 2, 2): Max: 59; Mean: 58.725; Variance: 0.199375; Size: 160; Time: 94.8475 ms; Top5_Histogram_(relative_to_max): 0 0 0 44 116 ; iter: 0x65f120;
Z(7, 39; 2, 2): Max: 60; Mean: 59.975; Variance: 0.024375; Size: 160; Time: 109.088 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 156 ; iter: 0x65f120;
Z(7, 40; 2, 2): Max: 61; Mean: 60.9938; Variance: 0.00621094; Size: 160; Time: 128.256 ms; Top5_Histogram_(relative_to_max): 0 0 0 1 159 ; iter: 0x65f120;
Z(8, 8; 2, 2): Max: 24; Mean: 23.8312; Variance: 0.190273; Size: 160; Time: 20.9457 ms; Top5_Histogram_(relative_to_max): 0 0 4 19 137 ; iter: 0x65f120;
Z(8, 9; 2, 2): Max: 26; Mean: 25.9563; Variance: 0.0418359; Size: 160; Time: 15.529 ms; Top5_Histogram_(relative_to_max): 0 0 0 7 153 ; iter: 0x65f120;
Z(8, 10; 2, 2): Max: 28; Mean: 27.7188; Variance: 0.202148; Size: 160; Time: 20.6063 ms; Top5_Histogram_(relative_to_max): 0 0 0 45 115 ; iter: 0x65f120;
Z(8, 11; 2, 2): Max: 30; Mean: 29.0625; Variance: 0.383594; Size: 160; Time: 28.6361 ms; Top5_Histogram_(relative_to_max): 0 2 20 104 34 ; iter: 0x65f120;
Z(8, 12; 2, 2): Max: 32; Mean: 30.875; Variance: 0.371875; Size: 160; Time: 41.6483 ms; Top5_Histogram_(relative_to_max): 0 0 41 98 21 ; iter: 0x65f120;
Z(8, 13; 2, 2): Max: 33; Mean: 32.5125; Variance: 0.324844; Size: 160; Time: 25.8866 ms; Top5_Histogram_(relative_to_max): 0 0 6 66 88 ; iter: 0x65f120;
Z(8, 14; 2, 2): Max: 35; Mean: 33.8875; Variance: 0.287344; Size: 160; Time: 32.1162 ms; Top5_Histogram_(relative_to_max): 0 0 33 112 15 ; iter: 0x65f120;
Z(8, 15; 2, 2): Max: 36; Mean: 35.475; Variance: 0.374375; Size: 160; Time: 34.3729 ms; Top5_Histogram_(relative_to_max): 0 1 7 67 85 ; iter: 0x65f120;
Z(8, 16; 2, 2): Max: 38; Mean: 37.175; Variance: 0.431875; Size: 160; Time: 44.5896 ms; Top5_Histogram_(relative_to_max): 0 1 20 89 50 ; iter: 0x65f120;
Z(8, 17; 2, 2): Max: 39; Mean: 38.8812; Variance: 0.104648; Size: 160; Time: 33.5092 ms; Top5_Histogram_(relative_to_max): 0 0 0 19 141 ; iter: 0x65f120;
Z(8, 18; 2, 2): Max: 41; Mean: 40.5875; Variance: 0.317344; Size: 160; Time: 38.2433 ms; Top5_Histogram_(relative_to_max): 0 0 6 54 100 ; iter: 0x65f120;
Z(8, 19; 2, 2): Max: 42; Mean: 41.6687; Variance: 0.259023; Size: 160; Time: 54.9713 ms; Top5_Histogram_(relative_to_max): 0 0 3 47 110 ; iter: 0x65f120;
Z(8, 20; 2, 2): Max: 44; Mean: 42.95; Variance: 0.335; Size: 160; Time: 61.972 ms; Top5_Histogram_(relative_to_max): 0 0 31 106 23 ; iter: 0x65f120;
Z(8, 21; 2, 2): Max: 45; Mean: 44.8375; Variance: 0.136094; Size: 160; Time: 43.4088 ms; Top5_Histogram_(relative_to_max): 0 0 0 26 134 ; iter: 0x65f120;
Z(8, 22; 2, 2): Max: 47; Mean: 46.3563; Variance: 0.404336; Size: 160; Time: 49.9395 ms; Top5_Histogram_(relative_to_max): 0 0 14 75 71 ; iter: 0x65f120;
Z(8, 23; 2, 2): Max: 48; Mean: 47.5812; Variance: 0.305898; Size: 160; Time: 58.1867 ms; Top5_Histogram_(relative_to_max): 0 0 5 57 98 ; iter: 0x65f120;
Z(8, 24; 2, 2): Max: 50; Mean: 49.0437; Variance: 0.416836; Size: 160; Time: 70.2531 ms; Top5_Histogram_(relative_to_max): 0 1 27 96 36 ; iter: 0x65f120;
Z(8, 25; 2, 2): Max: 51; Mean: 50.8375; Variance: 0.136094; Size: 160; Time: 63.2108 ms; Top5_Histogram_(relative_to_max): 0 0 0 26 134 ; iter: 0x65f120;
Z(8, 26; 2, 2): Max: 53; Mean: 51.6625; Variance: 0.361094; Size: 160; Time: 67.2029 ms; Top5_Histogram_(relative_to_max): 0 4 53 96 7 ; iter: 0x65f120;
Z(8, 27; 2, 2): Max: 54; Mean: 52.9; Variance: 0.4775; Size: 160; Time: 76.9441 ms; Top5_Histogram_(relative_to_max): 0 5 32 97 26 ; iter: 0x65f120;
Z(8, 28; 2, 2): Max: 56; Mean: 54.2812; Variance: 0.527148; Size: 160; Time: 96.3057 ms; Top5_Histogram_(relative_to_max): 0 22 75 59 4 ; iter: 0x65f120;
Z(8, 29; 2, 2): Max: 56; Mean: 55.0688; Variance: 0.201523; Size: 160; Time: 71.7662 ms; Top5_Histogram_(relative_to_max): 0 0 11 127 22 ; iter: 0x65f120;
Z(8, 30; 2, 2): Max: 58; Mean: 56.5688; Variance: 0.345273; Size: 160; Time: 80.0445 ms; Top5_Histogram_(relative_to_max): 0 4 65 87 4 ; iter: 0x65f120;
Z(8, 31; 2, 2): Max: 59; Mean: 57.8687; Variance: 0.414023; Size: 160; Time: 91.2285 ms; Top5_Histogram_(relative_to_max): 0 2 39 97 22 ; iter: 0x65f120;
Z(8, 32; 2, 2): Max: 60; Mean: 59.1625; Variance: 0.511094; Size: 160; Time: 118.145 ms; Top5_Histogram_(relative_to_max): 0 3 21 83 53 ; iter: 0x65f120;
Z(8, 33; 2, 2): Max: 61; Mean: 59.8937; Variance: 0.144961; Size: 160; Time: 90.7119 ms; Top5_Histogram_(relative_to_max): 0 0 21 135 4 ; iter: 0x65f120;
Z(8, 34; 2, 2): Max: 62; Mean: 61.1875; Variance: 0.364844; Size: 160; Time: 98.6607 ms; Top5_Histogram_(relative_to_max): 0 0 17 96 47 ; iter: 0x65f120;
Z(8, 35; 2, 2): Max: 63; Mean: 62.6625; Variance: 0.298594; Size: 160; Time: 113.539 ms; Top5_Histogram_(relative_to_max): 0 0 6 42 112 ; iter: 0x65f120;
Z(8, 36; 2, 2): Max: 64; Mean: 63.5813; Variance: 0.293398; Size: 160; Time: 145.898 ms; Top5_Histogram_(relative_to_max): 0 0 4 59 97 ; iter: 0x65f120;
Z(8, 37; 2, 2): Max: 64; Mean: 63.425; Variance: 0.256875; Size: 160; Time: 110.609 ms; Top5_Histogram_(relative_to_max): 0 0 1 90 69 ; iter: 0x65f120;
Z(8, 38; 2, 2): Max: 66; Mean: 65.7437; Variance: 0.203086; Size: 160; Time: 119.692 ms; Top5_Histogram_(relative_to_max): 0 0 1 39 120 ; iter: 0x65f120;
Z(8, 39; 2, 2): Max: 67; Mean: 66.7625; Variance: 0.206094; Size: 160; Time: 134.856 ms; Top5_Histogram_(relative_to_max): 0 0 2 34 124 ; iter: 0x65f120;
Z(8, 40; 2, 2): Max: 68; Mean: 67.7938; Variance: 0.176211; Size: 160; Time: 170.043 ms; Top5_Histogram_(relative_to_max): 0 0 1 31 128 ; iter: 0x65f120;
Z(9, 9; 2, 2): Max: 29; Mean: 28.1312; Variance: 0.139023; Size: 160; Time: 16.3327 ms; Top5_Histogram_(relative_to_max): 0 0 2 135 23 ; iter: 0x65f120;
Z(9, 10; 2, 2): Max: 31; Mean: 30.825; Variance: 0.181875; Size: 160; Time: 22.2677 ms; Top5_Histogram_(relative_to_max): 0 0 3 22 135 ; iter: 0x65f120;
Z(9, 11; 2, 2): Max: 33; Mean: 32.55; Variance: 0.2975; Size: 160; Time: 28.8055 ms; Top5_Histogram_(relative_to_max): 0 0 4 64 92 ; iter: 0x65f120;
Z(9, 12; 2, 2): Max: 36; Mean: 35.9375; Variance: 0.133594; Size: 160; Time: 33.9353 ms; Top5_Histogram_(relative_to_max): 0 1 3 1 155 ; iter: 0x65f120;
Z(9, 13; 2, 2): Max: 37; Mean: 35.8313; Variance: 0.240273; Size: 160; Time: 26.7134 ms; Top5_Histogram_(relative_to_max): 0 1 32 120 7 ; iter: 0x65f120;
Z(9, 14; 2, 2): Max: 39; Mean: 37.5; Variance: 0.4125; Size: 160; Time: 33.8607 ms; Top5_Histogram_(relative_to_max): 0 10 63 84 3 ; iter: 0x65f120;
Z(9, 15; 2, 2): Max: 40; Mean: 39.1063; Variance: 0.494961; Size: 160; Time: 42.5998 ms; Top5_Histogram_(relative_to_max): 0 3 23 88 46 ; iter: 0x65f120;
Z(9, 16; 2, 2): Max: 42; Mean: 40.6375; Variance: 0.506094; Size: 160; Time: 68.7253 ms; Top5_Histogram_(relative_to_max): 0 10 50 88 12 ; iter: 0x65f120;
Z(9, 17; 2, 2): Max: 43; Mean: 42.3; Variance: 0.3975; Size: 160; Time: 38.9224 ms; Top5_Histogram_(relative_to_max): 0 1 12 85 62 ; iter: 0x65f120;
Z(9, 18; 2, 2): Max: 45; Mean: 43.7313; Variance: 0.409023; Size: 160; Time: 51.6295 ms; Top5_Histogram_(relative_to_max): 0 4 48 95 13 ; iter: 0x65f120;
Z(9, 19; 2, 2): Max: 46; Mean: 45.6937; Variance: 0.287461; Size: 160; Time: 49.8825 ms; Top5_Histogram_(relative_to_max): 0 0 6 37 117 ; iter: 0x65f120;
Z(9, 20; 2, 2): Max: 48; Mean: 47.3188; Variance: 0.379648; Size: 160; Time: 60.4169 ms; Top5_Histogram_(relative_to_max): 0 0 13 83 64 ; iter: 0x65f120;
Z(9, 21; 2, 2): Max: 49; Mean: 48.9063; Variance: 0.0849609; Size: 160; Time: 47.8394 ms; Top5_Histogram_(relative_to_max): 0 0 0 15 145 ; iter: 0x65f120;
Z(9, 22; 2, 2): Max: 51; Mean: 50.3313; Variance: 0.334023; Size: 160; Time: 56.3554 ms; Top5_Histogram_(relative_to_max): 0 0 9 89 62 ; iter: 0x65f120;
Z(9, 23; 2, 2): Max: 52; Mean: 51.4875; Variance: 0.387344; Size: 160; Time: 65.5799 ms; Top5_Histogram_(relative_to_max): 0 1 8 63 88 ; iter: 0x65f120;
Z(9, 24; 2, 2): Max: 54; Mean: 52.9187; Variance: 0.399648; Size: 160; Time: 80.3434 ms; Top5_Histogram_(relative_to_max): 0 2 33 101 24 ; iter: 0x65f120;
Z(9, 25; 2, 2): Max: 55; Mean: 54.875; Variance: 0.109375; Size: 160; Time: 63.0079 ms; Top5_Histogram_(relative_to_max): 0 0 0 20 140 ; iter: 0x65f120;
Z(9, 26; 2, 2): Max: 57; Mean: 56.4188; Variance: 0.355898; Size: 160; Time: 70.9586 ms; Top5_Histogram_(relative_to_max): 0 0 9 75 76 ; iter: 0x65f120;
Z(9, 27; 2, 2): Max: 58; Mean: 57.55; Variance: 0.36; Size: 160; Time: 78.4702 ms; Top5_Histogram_(relative_to_max): 0 0 9 54 97 ; iter: 0x65f120;
Z(9, 28; 2, 2): Max: 60; Mean: 58.7188; Variance: 0.464648; Size: 160; Time: 101.581 ms; Top5_Histogram_(relative_to_max): 0 6 48 91 15 ; iter: 0x65f120;
Z(9, 29; 2, 2): Max: 61; Mean: 60.7125; Variance: 0.229844; Size: 160; Time: 78.4503 ms; Top5_Histogram_(relative_to_max): 0 0 2 42 116 ; iter: 0x65f120;
Z(9, 30; 2, 2): Max: 63; Mean: 62.2125; Variance: 0.417344; Size: 160; Time: 87.2024 ms; Top5_Histogram_(relative_to_max): 0 1 17 89 53 ; iter: 0x65f120;
Z(9, 31; 2, 2): Max: 64; Mean: 63.3375; Variance: 0.486094; Size: 160; Time: 98.9059 ms; Top5_Histogram_(relative_to_max): 0 1 18 67 74 ; iter: 0x65f120;
Z(9, 32; 2, 2): Max: 66; Mean: 64.4188; Variance: 0.655898; Size: 160; Time: 119.759 ms; Top5_Histogram_(relative_to_max): 2 20 54 77 7 ; iter: 0x65f120;
Z(9, 33; 2, 2): Max: 67; Mean: 65.8; Variance: 0.2225; Size: 160; Time: 96.7284 ms; Top5_Histogram_(relative_to_max): 0 4 25 130 1 ; iter: 0x65f120;
Z(9, 34; 2, 2): Max: 69; Mean: 67.5062; Variance: 0.537461; Size: 160; Time: 111.715 ms; Top5_Histogram_(relative_to_max): 1 12 60 79 8 ; iter: 0x65f120;
Z(9, 35; 2, 2): Max: 70; Mean: 68.2313; Variance: 0.665273; Size: 160; Time: 125.239 ms; Top5_Histogram_(relative_to_max): 1 26 78 45 10 ; iter: 0x65f120;
Z(9, 36; 2, 2): Max: 72; Mean: 69.5625; Variance: 0.746094; Size: 160; Time: 151.556 ms; Top5_Histogram_(relative_to_max): 16 54 72 15 2 ; iter: 0x65f120;
Z(9, 37; 2, 2): Max: 72; Mean: 70.8438; Variance: 0.156836; Size: 160; Time: 117.951 ms; Top5_Histogram_(relative_to_max): 0 1 24 134 1 ; iter: 0x65f120;
Z(9, 38; 2, 2): Max: 74; Mean: 72.2625; Variance: 0.443594; Size: 160; Time: 130.039 ms; Top5_Histogram_(relative_to_max): 0 18 84 56 2 ; iter: 0x65f120;
Z(9, 39; 2, 2): Max: 75; Mean: 73.4125; Variance: 0.467344; Size: 160; Time: 147.157 ms; Top5_Histogram_(relative_to_max): 0 12 76 66 6 ; iter: 0x65f120;
Z(9, 40; 2, 2): Max: 76; Mean: 74.525; Variance: 0.711875; Size: 160; Time: 174.612 ms; Top5_Histogram_(relative_to_max): 1 16 59 66 18 ; iter: 0x65f120;
Z(10, 10; 2, 2): Max: 34; Mean: 33.55; Variance: 0.51; Size: 160; Time: 22.8493 ms; Top5_Histogram_(relative_to_max): 0 0 21 30 109 ; iter: 0x65f120;
Z(10, 11; 2, 2): Max: 36; Mean: 35.775; Variance: 0.249375; Size: 160; Time: 26.3881 ms; Top5_Histogram_(relative_to_max): 0 1 3 27 129 ; iter: 0x65f120;
